logM, logSFR
10.15662, 0.3567072
10.355, 0.01367786
10.36115, 0.7896533
10.74658, -0.424706
10.03573, 0.7928474
10.25631, 0.5113894
10.60181, -1.309374
10.59111, 0.3632779
10.47965, -1.028633
10.40023, 0.9989825
10.31669, 0.7963478
10.83366, 0.7638558
10.27036, 0.5365835
11.3302, 1.348955
10.10412, 0.9054122
10.10058, 0.7764668
10.25156, 0.6778464
10.33088, 1.039233
10.77305, -0.2890355
10.34448, 0.7419356
10.38501, 0.7494455
10.19062, 0.8689984
10.81941, -0.3304287
10.3527, 0.9593601
10.53269, -0.03954553
10.78549, 1.476447
10.09817, 0.6644804
10.22342, 0.8447735
10.38608, 0.6537095
10.03162, 0.1075757
11.12868, 0.5075378
10.44152, 0.9870931
10.44141, 0.4919155
10.17069, 0.9400111
10.19161, 1.125858
10.15113, 0.8436339
10.18349, 0.07989867
11.02467, 1.498322
10.49518, 0.7517974
10.52292, 0.786011
10.33893, 0.8135536
10.65856, 0.7360496
10.32511, 0.7558767
10.2359, 0.3876935
10.34205, 0.6754081
10.83347, -0.6061504
10.69034, 1.22827
10.52757, 0.549102
10.2415, 0.8142742
10.1221, 0.6397436
10.32035, 0.6432025
10.89338, 0.782499
10.4536, 0.04455137
10.0393, 0.581949
10.66108, 0.738367
10.09794, 0.08582732
10.29185, -0.745011
10.26079, 0.646365
10.32823, -0.187999
10.92271, 0.8412222
10.90007, 1.481664
10.3906, 0.7481859
10.12465, 0.8193182
10.56837, -0.9863523
10.139, 0.4873034
10.61668, 0.07612862
10.15103, 0.6070381
10.19737, 1.101242
10.44486, 0.5843849
10.5658, 1.273544
10.2137, 0.8503066
10.23455, 0.9642685
10.82318, -0.471552
10.34299, 0.8547485
10.2438, 0.9186977
10.79904, -0.655625
10.30549, 0.640923
10.26098, 0.7641748
10.31842, 0.8911316
10.33053, 0.7489237
10.18674, 0.6079741
10.9233, 1.624406
10.1469, 0.3804554
10.06246, 0.7124002
10.29932, 0.8156505
10.15283, 0.7909458
10.36088, 0.9470417
10.49634, 0.947624
10.0678, 0.9507781
10.87729, -0.6713061
10.47722, 0.4236062
10.33689, 0.9925077
10.85147, 0.1907378
10.31285, 0.3894947
10.28238, 0.8125852
10.60518, 0.4614822
10.40989, 0.6535068
10.0616, -1.246314
10.01488, 0.2428153
10.40463, 0.9450003
10.24383, 0.8446192
10.27403, 0.8639291
10.21489, 0.7647425
10.08055, 0.7278875
10.54306, 0.1357596
10.76607, 0.8807424
10.07292, 0.824359
10.99961, 1.082766
10.55704, 0.2168733
10.35805, 0.6354702
10.44947, 1.150901
10.14346, 0.5719308
10.53184, 0.7868066
10.00543, -0.2321325
10.09223, 0.1808075
10.52746, 0.8761726
10.78326, 1.539725
10.11925, 0.5543329
10.81019, 0.8454961
10.08382, 0.82236
10.27311, 0.3917689
10.13941, 0.1595302
10.36022, 0.7863558
10.68581, -0.8372225
10.12485, 1.144503
10.32209, 0.6141099
10.72309, 1.375492
10.17328, 0.7803572
10.25507, 0.6428714
10.64117, -0.318509
10.52568, 0.6317889
10.65764, 0.05429468
10.09761, 0.4445457
10.03316, 0.7324406
10.40739, -0.0360404
10.17426, 0.3541208
10.0608, 0.8553935
10.08962, 0.1668069
10.80268, -0.9826315
10.15239, 0.2834784
10.16558, 1.124498
10.26573, 0.3060198
10.22416, 0.8639414
10.17753, -0.6180975
10.68444, -0.8720158
10.2263, 0.536671
10.5553, 0.3790508
10.56346, 1.2107
10.15154, 0.6659803
10.49703, -0.8695722
10.33037, -0.9511974
11.09438, 1.244905
10.1847, 0.6288939
10.2593, 0.7104875
10.74764, -0.5349044
10.28419, 0.6514287
10.23842, -0.394411
10.42688, -0.4508435
10.03556, 0.8373501
10.42055, 0.9549946
10.57681, 0.9259554
10.73805, 0.1773188
10.75922, 1.215883
10.65462, 1.157659
10.13237, 1.146894
10.07239, 0.7636719
10.57933, 1.036101
10.022, 0.4996176
10.19985, 0.8360781
10.526, 0.7962331
10.3721, 0.5664603
10.52681, 1.041215
10.48411, 0.915997
10.16112, 0.6395834
10.59895, 1.01434
10.93028, 0.8803164
10.5379, 0.9476565
10.27477, 0.5997767
10.38068, 0.9162485
10.38946, 0.9416127
10.4349, -1.077825
10.18159, 0.8463522
10.83955, 0.6918323
10.15955, 0.908719
10.82594, 0.8066817
10.00066, 0.6673654
10.13082, 0.2188055
10.92727, -0.2582843
10.49004, 1.107134
10.27758, 0.2767275
10.75969, 0.9266888
11.19982, 0.9922491
10.06481, 0.7174159
10.10137, 0.9639594
10.33061, 0.5340888
10.14324, 1.032178
10.57562, -0.6089686
11.05143, 1.06246
10.60041, -0.4137736
10.78136, -0.3821828
10.73667, 0.803057
10.47957, -1.175181
10.24068, 0.4849922
10.04993, 0.9431651
10.35061, 1.068069
10.48465, 0.8781856
10.32646, 0.6474369
10.71141, 1.339338
10.00527, 0.123445
10.88067, -0.01047272
10.17031, 0.6001869
10.39223, 1.002851
10.9324, 0.8687659
10.99369, -0.3766716
10.86812, 1.082541
10.90217, 1.598958
10.68148, 1.225247
10.2434, 0.2736588
10.62421, 1.161585
10.20698, 0.7327533
10.24783, 0.7621393
10.68249, 0.9584317
10.46668, 1.018318
10.09701, 0.5858696
10.7414, 0.0590683
10.28148, 0.6613045
10.28715, 0.5932336
11.03935, 1.565944
10.31468, 0.7075047
10.12851, 0.9203299
10.42095, 0.9395645
10.35802, 0.7614892
10.51023, 0.3623333
10.17174, 0.590625
10.50719, 0.9867913
10.77333, -0.3105794
10.18986, 0.3848862
10.50508, 0.5939778
10.03522, 0.4149739
10.83837, 0.8650323
10.51182, 0.7635838
10.10381, 0.6238478
11.21063, 0.967747
10.09234, 0.5564176
10.00311, 0.3034655
10.19049, 0.7533259
10.71294, -0.1950019
10.62627, 0.8563797
10.41516, 1.031409
10.06381, 0.4902117
10.21346, 0.5673562
10.23057, 0.7374368
10.55723, 1.234491
10.07236, 0.3829757
10.01556, 0.1541355
10.98488, 1.681792
10.40948, 0.4760924
11.06351, -0.03386005
10.93878, 1.15231
10.53528, 0.5389335
10.2073, 0.5957639
10.29891, 0.8381097
10.49996, 0.5701708
10.49051, 0.8563619
10.25349, 0.7256758
10.48749, 0.896292
10.75237, 1.116338
10.16984, 0.8623505
10.30632, 0.6822774
10.29146, 0.5918346
10.17557, 0.2409927
10.20358, 0.3347575
10.08299, 0.4949679
10.34788, -0.6928421
10.44869, 0.9189603
10.34642, 0.5845774
10.47966, 0.8760399
10.66726, 0.9164037
10.44793, 0.750953
10.61729, 1.052281
10.72357, 1.25137
10.48911, 1.016226
10.35617, 0.5846746
10.22082, 0.6452382
10.19358, -0.05712505
10.43652, 0.6270732
10.63138, -0.6659766
10.05785, 0.4957482
10.36331, 0.5353786
10.37873, 0.5400795
10.44328, 0.9730174
10.50808, 0.9207743
10.24638, 0.4363824
10.0937, 0.6252239
10.0705, 0.5876766
10.25532, 0.7659167
10.66646, 1.036569
10.882, -0.8320544
10.26451, 0.73432
11.08259, 1.597861
10.84028, -0.06217071
10.09581, 0.7772614
10.50485, 0.7151192
10.34391, 1.052261
10.36041, 0.6239711
10.77275, 1.440166
10.35392, 0.8333807
10.75069, 0.5928892
10.17512, 1.149002
10.29207, 0.719749
10.15095, 0.2459807
10.8532, -0.2659336
10.63966, -0.830574
10.06581, 0.5340805
10.14866, 0.6576606
10.01377, 0.5333335
10.19802, -0.0135064
10.04055, 0.6585029
10.55554, 0.3893837
10.23039, 0.8075759
10.29198, 0.5476077
10.51011, 0.3282857
11.30866, 1.4066
10.34686, 0.8772504
10.18139, 0.4157592
10.88447, -0.4672068
10.31689, -1.333731
10.51008, 1.199534
10.10534, 0.7389579
10.46672, 0.8623675
10.47634, 0.8092677
10.94386, 0.9350219
10.42137, 0.7492268
10.70927, 0.7640128
10.17785, 0.427871
10.27238, 0.7783804
10.01738, 0.5399898
10.54188, 0.9189169
10.01445, 0.5808312
10.23604, 0.973256
10.24276, 0.6450159
10.12136, 0.708388
10.03981, 0.5684585
10.30509, 0.4914262
10.2547, 0.2044028
10.19389, 0.2615715
10.31739, 0.6444366
10.42551, -0.02328313
10.63643, 0.5534297
10.15023, 0.7726159
10.58094, 0.6270281
10.0746, 0.8092234
10.10791, 0.4918941
10.47832, 0.4160388
10.22919, 0.745873
10.48951, 0.9791408
10.41019, 0.9552422
10.32736, 0.5959882
10.05057, 0.4127194
10.23321, 0.9242457
10.16748, 0.1597562
10.16901, 0.1879548
10.43538, 0.3206652
10.07144, 0.8884303
10.71674, -0.8327473
10.02849, 0.7260824
10.57101, 0.6143858
10.18925, 0.6582118
10.14744, 0.6399376
10.58267, 1.142121
10.11564, -0.06163287
10.05537, 0.4978788
10.0925, 0.9643744
10.29802, 0.6707375
10.05478, 0.7223465
10.08587, 0.7373894
10.18454, 0.921723
10.54129, 0.3565537
10.44892, 0.7122352
10.3297, -1.283903
10.05038, 0.3152539
10.33267, 1.039552
10.4662, 0.8245298
10.47948, 1.217481
10.53775, 0.7601563
10.44326, 1.145391
10.15987, 0.04982174
10.11748, 0.6782653
10.75776, 1.222927
10.53847, 0.9812382
10.07219, 0.7148651
10.12575, 0.01828342
10.02777, 0.3901816
10.2156, 0.4711756
10.74302, 0.9216563
10.47461, 0.8407117
10.22818, 0.3542483
10.02205, 0.5033514
10.91926, 1.354414
10.03484, 0.3886396
10.0207, 0.9498497
11.00134, -0.6064457
10.86899, 0.7613487
10.06177, 0.6830474
10.17529, 0.8179084
10.15844, 0.3692015
10.79705, 0.1858112
10.88966, -0.7321854
10.49224, 0.8654166
10.0861, 0.3260374
10.52492, -1.1314
10.18014, 0.7135994
10.18161, 0.6194643
10.3558, 0.4322637
10.64246, -0.5660247
10.47974, -0.3146014
10.30842, 0.9356518
10.46726, 0.8248508
10.16673, 0.3765838
10.22557, 0.9169758
10.24506, 0.9903046
10.60302, 0.9305602
10.85478, -0.5540257
10.33467, 0.3113133
10.05171, 0.6353015
10.93227, 1.388839
11.31079, 1.493577
10.11598, 0.7231773
10.19749, -1.087846
10.39758, 0.3387473
10.87376, -0.05212142
10.60342, 0.8092234
10.51713, 0.5854037
10.27753, 0.7491108
11.08134, 0.5655997
10.45966, 0.5750881
10.54215, 0.999187
10.1469, 0.478809
10.17535, 0.5441178
10.49054, 0.3811185
10.33686, 0.5786898
10.33452, 0.6972634
10.09344, 0.7176058
10.3535, 0.9583084
10.36411, 0.9427071
10.14524, 0.7944705
10.44001, -0.114928
10.35424, 0.4530588
10.42062, 0.6949207
10.47738, 0.9178311
10.40982, 0.8231112
10.04941, 0.2290111
11.02115, -0.7582613
10.08342, 0.2666329
10.24512, 0.5683214
10.83187, -0.6414775
10.57718, 0.7773637
10.3576, 0.8967263
10.75839, 0.7553909
10.7602, 1.413948
10.56911, 1.142917
10.22796, 0.7615186
10.33748, 0.7694494
10.35641, -1.045285
10.11879, 0.4626971
10.28022, 0.6901681
10.73154, 0.8627536
10.32433, 0.6246787
10.07418, 0.7425069
10.75189, 1.425648
10.2894, 0.1224041
10.27047, 0.6211894
11.12703, 1.913828
10.07279, 0.6059714
10.23829, 0.5034246
10.18758, 0.7012823
10.99428, 1.028546
10.06522, 0.5105166
10.15187, 0.5548325
10.21599, 0.66747
10.281, 0.326588
10.03073, 0.9314527
10.05299, 0.2785715
10.51215, 0.6673144
10.43441, 0.7278668
10.0171, 0.3114436
10.72733, 0.9781161
10.21256, 0.6520705
11.13015, 0.6656734
10.41675, 1.006751
10.50138, 0.5924062
10.89519, -1.481811
10.51538, 1.274814
11.07694, -0.3162966
10.25075, 0.7575858
10.16359, 0.02511121
10.64796, 0.6406828
10.23428, 0.4508458
10.48805, 1.022911
10.30703, 0.6098104
10.41076, 0.8595744
10.39076, 0.7609376
10.19821, 1.084375
10.05658, 0.7698392
10.78264, 0.1375678
10.0987, 0.7603581
10.5051, -0.6124687
10.08765, 0.8773533
10.00814, 0.2716565
10.0702, 0.8347611
10.03772, 0.5846153
10.82299, 0.7701233
10.58562, 0.5393232
10.10477, 0.8290442
10.04079, 0.5284349
10.8338, 1.143895
10.25126, 0.6052588
10.44903, 0.7219421
10.55196, 0.836263
10.09731, 0.5707747
10.51214, 0.3004071
10.35538, 0.5014785
10.43407, 0.9192762
10.27982, -0.9125491
10.67078, 1.478261
10.09055, 0.7726818
10.14878, 0.4960089
10.46567, 0.9193313
10.41985, 1.116274
10.03512, 0.7127821
10.70243, -0.02054371
10.73518, 1.431543
10.20533, 0.4346281
10.89406, 0.9571614
10.16767, 0.4835186
10.58878, -0.9049098
10.4906, 1.240465
10.6653, 1.248424
10.31921, 0.9695527
10.52255, 1.250658
10.20999, 0.8060041
10.05096, 0.7227274
10.54118, 1.104742
10.90705, 1.081949
10.81672, 0.8102223
10.01953, 0.8891831
10.1111, 0.5963942
10.41111, 0.3718531
10.41296, 0.5591128
10.93304, 1.459206
10.12409, 0.6481565
10.35462, 0.9817461
10.55807, 0.1754242
10.15428, 0.5422859
10.86303, 0.8259423
10.46001, 0.7592857
10.66679, 0.5289405
10.48601, 0.8863469
10.2054, 1.073148
10.28147, 0.7067764
10.59036, 0.3810878
10.65435, 1.234747
10.9181, 0.8111957
10.29611, 0.784424
10.18418, 0.7936102
10.25783, 0.1766669
10.21372, 0.8866178
10.7704, -0.09269866
11.2346, 0.5008166
10.32063, 0.7235841
10.31675, 0.9291022
11.089, 0.8860574
10.02178, -0.3741072
10.40515, 0.3929736
10.63436, 1.229109
10.85759, 1.124402
10.12676, 0.4272814
10.05809, 0.4581274
10.43171, 0.7932621
10.6157, 0.8277469
10.66027, 0.16744
10.90764, 1.587512
10.26336, 0.6017892
10.22882, -0.07244074
10.34454, 0.7096257
11.33483, 1.086874
10.06804, 0.7709957
10.62367, 0.9892129
10.55519, 0.788969
10.79552, -0.8754387
10.56927, 0.6893123
10.1481, 0.5775158
10.09179, 0.1502446
10.89218, -0.01736423
10.20279, 0.2490446
10.1256, 0.2068917
10.32602, 0.6510001
10.2384, -0.6836169
10.30704, 0.4210229
10.28055, 0.4051474
10.42683, 0.3826869
10.19678, 1.025625
10.17496, 1.124572
10.98758, 1.116726
10.46856, 0.3111685
10.46484, 0.3479196
10.2341, -0.3806741
10.03342, 0.7533333
10.03224, 0.452217
10.1953, 0.6386899
10.73258, 0.4032244
10.7072, -0.369812
10.71534, -0.1500829
10.37752, 0.8336363
10.5383, 1.361449
10.20902, 0.7179543
10.33126, 0.7751982
10.22891, 0.822576
10.40062, -0.9977729
10.17443, -0.6672373
11.10312, 1.193603
10.21042, 0.8418639
10.27756, 0.6699642
10.22242, 1.004936
10.15313, 0.7132945
11.01919, 0.5723351
10.05424, 0.5054303
10.37951, 0.5319219
10.09739, 0.08184358
10.1061, 0.6579841
10.29422, 0.9726121
10.08906, 0.6832351
10.4067, 1.022421
10.46991, 0.1416361
10.64452, 0.8756917
10.2619, 0.5817016
10.21372, 0.4192702
10.52711, 0.9079093
10.04981, 0.5014911
10.38474, 0.7529453
10.14927, 0.6355618
10.17085, 0.3597618
10.64134, 1.077352
10.11194, 0.4739522
10.25277, 0.6991836
10.27161, 0.3979168
10.4239, -0.8231714
10.39204, 0.7537013
10.1057, 0.1231229
10.07958, 0.3916667
10.58405, 0.6974627
10.18155, 0.9667704
10.3124, 0.8910449
10.08589, 0.4233927
11.04266, 0.622461
10.06988, 0.5197269
10.29475, -1.082158
10.80795, 0.09691992
10.99535, 0.537442
10.0435, 0.6249518
10.09111, 0.4474728
10.0784, 0.3519736
10.65963, 1.165867
10.79163, 1.031591
10.23175, 0.5388374
10.30454, 0.8696673
10.756, 1.35488
10.46706, 0.1545964
11.0028, -0.1477688
10.94519, 0.8517643
10.3769, 0.8143259
11.1208, -0.1324941
10.87475, 1.464643
10.3333, -0.06922375
10.17433, 0.8253576
10.61955, 0.9846154
10.7927, 0.5789961
10.22563, 0.5720736
10.05574, 0.7002186
10.4365, 0.9674517
10.10513, 0.9497267
10.19022, 0.2692723
10.18941, 0.5773699
10.136, 0.1044076
10.14202, 0.7340279
10.03235, 0.6438876
10.50848, -0.1613
10.80228, 0.1136936
10.15723, 0.5793044
10.68449, 1.331871
10.01713, 0.4437346
10.32035, 0.477396
10.30463, 0.7365781
10.50961, 0.06472718
10.38888, 0.9640862
10.402, 0.8497086
10.2271, 1.20083
10.19561, 0.3537313
10.89627, 0.3070532
10.6231, 1.25273
10.44053, 1.320916
10.47459, 0.8893254
10.18546, 0.6102396
10.86977, -0.873683
10.22963, 0.862866
10.25111, 0.6864547
10.1844, 0.8444185
10.26217, 1.032066
10.0649, -0.3328718
10.07404, -1.04325
10.50354, 0.9740816
10.33424, 0.7106659
10.12287, 0.6754366
11.08885, -0.3832194
10.23924, 0.6911838
10.49685, 0.7961751
10.17992, 1.513812
10.23178, 0.8738337
10.30209, 0.2649403
10.13441, 0.8005265
10.86337, 1.279695
10.36413, 1.562407
10.42891, -0.7239227
10.53579, 1.142115
10.11501, 0.1466924
10.11258, 0.7571003
10.80351, 1.114481
10.23577, 0.7896866
10.53828, -0.9100556
10.74967, 0.5875018
10.59365, -0.7394018
10.545, 0.6343239
10.21018, 0.6809328
10.79088, 1.132406
11.0023, 0.1567688
10.21225, -0.0762808
10.03573, 0.5216109
10.26255, 0.8691677
10.75098, -0.4087099
10.24506, 0.8222576
10.96484, 0.3798494
10.49629, 0.8318981
10.26395, 0.8276766
10.21819, 0.7401409
10.07841, 0.4669813
10.26806, 1.109734
10.29278, 0.7910258
10.51756, 0.4953054
10.23633, 0.4950521
10.41885, 0.5389314
11.08848, 0.3550256
10.04152, 0.6179348
10.23851, -1.030312
10.46261, 0.9015889
10.31611, 0.7643313
10.04256, 0.7196714
10.15952, 0.3450184
10.34169, 0.08357994
10.29948, 0.7965964
10.41653, 0.2001351
10.43412, -0.03450828
10.29964, 0.3261733
10.39097, 0.9034134
10.37854, 0.8753413
10.44207, 0.8951221
10.16174, 0.5282732
10.53783, -0.19059
10.18724, 0.6531763
11.02368, 0.1172947
10.82015, 1.444901
11.09874, 0.1050007
11.20555, 0.2227059
10.4211, 0.8867331
10.48365, 0.274787
10.34928, 0.6148471
10.06788, 0.8396242
10.44673, 1.488827
10.75856, 1.098742
10.81821, 0.315704
10.65481, -0.1116917
10.99244, 0.8314046
10.30437, 0.7956312
10.23285, 0.4490139
10.92777, 0.0574561
10.74312, 0.2822431
10.25052, 0.6717737
11.06017, -0.3654599
11.07664, 0.6659979
10.38574, 0.6916893
10.02868, 0.8149226
10.6099, 0.8639358
10.06131, 0.9578574
10.07729, 0.6077222
10.71408, 1.428589
10.80688, 0.8854001
11.0367, 0.7102837
10.21809, 0.3529812
10.52043, -1.029965
10.90027, -0.665358
10.13996, 0.5203449
11.29197, -0.4097858
10.81341, -0.9607698
10.09542, 0.5611022
10.57693, -0.3256813
10.53192, 0.7299436
10.06326, 0.5215626
10.52281, 0.5771318
10.41739, 0.7906049
10.01741, 0.6572766
10.55811, 1.068439
10.05683, 0.7479916
10.26488, 0.5671054
10.77316, -0.448654
10.68373, 1.044178
10.07765, 0.6830571
10.09969, 0.6184966
10.41074, 0.8889773
10.44498, -0.7234774
10.18145, 0.6448471
10.63074, 1.326476
10.26751, 1.109754
10.38372, 0.9209366
10.69074, -0.9218069
10.26514, 0.7927756
10.50714, 0.818528
10.47494, 1.093302
10.14603, 0.9432724
10.559, -0.08111849
10.44761, 1.184356
10.62198, 0.533654
10.15699, 0.6741381
10.11765, 0.5772429
10.57418, -1.077258
10.66214, 0.937595
10.36358, -0.171836
10.04769, 0.5137272
11.25472, 0.9986463
10.02942, 0.5481319
10.56954, 0.4976171
10.33354, 0.61325
10.88236, -0.2930044
10.16179, 0.452229
10.12109, 1.217857
10.45253, 1.08209
10.52747, 0.8441016
10.87254, 0.9011581
10.62701, 1.073357
10.11352, 0.7040035
10.57854, 1.117768
10.27003, 0.9810045
10.23412, 1.166602
10.12593, 0.4950095
10.37823, 0.4154287
10.20317, 0.7600001
10.15733, 0.6209677
10.45956, 0.6465092
10.57085, 0.8815691
10.43754, 0.9639372
10.95793, -0.03232374
10.83229, 1.208348
10.16153, 0.5212792
10.48516, -0.5225058
10.00724, 0.4721901
10.94378, 0.3553964
10.48163, 0.5853097
10.4831, 0.536872
10.52791, 0.7660045
10.3238, 0.8888264
11.02588, 0.3741834
10.10088, 0.8258155
10.05701, 0.4719189
10.78258, 1.589189
10.033, 0.5468411
11.20889, -0.2059404
10.21918, 0.8204608
10.27476, 0.8218077
10.78898, 1.198379
10.15548, 0.5096931
10.89212, 0.6104327
10.36278, 1.132348
10.44996, 0.82793
10.28949, 0.7359744
10.00068, 0.637533
10.13178, 0.5107681
10.55427, 0.8660913
10.72004, 0.6288617
10.0337, 0.68053
10.93247, -0.2117129
10.98765, -0.3873904
10.31122, 0.7486842
10.13479, 0.1172527
10.94219, 0.4690247
10.31263, 0.414206
10.45916, 0.8793043
10.11878, 0.4398609
10.57835, -0.3683119
10.27404, 0.02331387
10.37222, 0.8880217
10.52215, 0.8824759
11.24913, 1.087454
10.50523, -0.1766649
10.53781, 1.061261
10.06784, 0.1901087
10.17796, 0.3654676
10.22813, 0.7834446
10.3978, -1.067134
10.14972, 0.731237
10.50554, -1.534138
10.579, -1.36015
11.07778, 0.9418921
10.03748, 0.6492137
10.62587, 1.118504
10.8127, -1.0811
10.99969, 0.1293698
10.33162, 0.4636874
10.34183, 0.8697146
10.56174, 0.7898591
10.47652, 0.8136843
10.07434, 0.5978839
10.44616, 0.8234695
10.35588, 0.6552153
10.37896, 1.141535
10.38352, 0.8158439
10.97215, 0.8224319
10.31835, 0.8183843
10.35216, 0.8012359
10.42825, -1.089089
10.21019, 0.7462522
10.42641, 0.8953673
10.16884, 0.7770271
10.33232, 0.6550938
10.05237, 0.4147832
10.37171, 0.9394581
10.326, 0.6723126
10.15386, 0.4976834
10.25418, 1.038506
10.72226, 1.045958
10.29809, 0.3812102
10.21937, 0.5972419
10.03173, 0.4408372
10.79043, -0.4920423
10.11185, 0.1740975
10.86849, 0.1873586
10.18427, 0.4317688
10.3932, 0.3007029
10.44078, 0.8107845
10.08773, 0.5286239
10.35775, 0.7685578
10.06243, 0.7851696
10.35105, 0.7798573
10.95507, 0.9305505
10.46003, 0.9680061
10.74384, -0.5988899
10.08601, 0.9045007
10.36329, 0.8251902
10.1482, 0.08889945
10.43236, 0.731828
10.17726, 0.4439221
10.93232, 0.4584966
10.22549, 0.8913664
10.40696, 0.9012169
10.16467, 1.042074
10.36352, 0.8333762
10.10402, 0.7964085
10.33539, 0.8994951
10.2191, 0.5905901
10.81052, 1.746216
10.46014, -0.1650529
10.19508, 0.1682622
10.29502, 0.09906241
10.36875, 1.186826
10.43499, 0.6560218
10.49826, 0.6549394
10.12784, 0.9917799
10.0865, 0.3948719
10.0383, 0.7763695
10.19926, 0.7627377
10.93934, -1.266534
10.22533, 0.7917779
10.06, 0.1571234
10.72014, 0.7435715
10.1291, 0.5569321
10.04923, 0.4352659
10.23049, 0.8776736
10.15734, 0.3823219
10.69727, -0.7104366
10.1191, 0.5328284
11.25344, 0.09015694
11.04359, 0.464029
10.7465, -1.081632
11.06464, 1.484077
10.04769, 0.4707243
10.03301, 0.5116253
10.38767, 0.8859155
10.13263, 0.2248324
10.72919, 1.203578
10.61477, 0.3437013
10.11194, 0.4747456
10.42347, 0.9740835
10.72783, 0.1742311
10.36069, 0.6020641
10.92114, 1.54693
10.13317, 0.7455085
10.2071, 0.165369
10.15671, 0.7813509
10.03689, 0.7131669
10.0844, 0.3510256
10.24472, -0.6226813
10.72434, 1.253784
10.23437, 0.5977644
10.35287, 0.3832949
10.77326, 1.050376
10.44638, 0.9938674
10.31489, 1.065067
10.21783, 0.4229453
10.22535, 0.7989447
10.72598, 0.7634381
10.45266, 0.5279272
10.04992, 0.889325
10.44063, 0.6218295
10.75553, -0.06748792
10.39961, 0.5797451
10.31123, 0.8604166
10.41708, 1.116396
10.54831, 0.5023648
10.69612, -0.6584113
10.3933, 1.032116
10.58503, 0.3309156
10.10427, 0.4851618
10.41329, 0.9502304
10.73182, -0.1566231
10.26353, 0.9147149
10.16019, 0.690345
10.80405, 0.08309096
10.69887, -0.3598723
10.07436, 0.8604507
10.40019, 0.4922633
10.99738, 0.5150993
10.50921, -0.8929672
10.23709, 0.3141186
10.12374, 0.7262474
10.75687, 0.1942829
10.07087, 0.6625484
10.09984, 0.5369856
10.08043, 1.076513
10.33361, 0.08074044
11.02402, 1.287742
11.03741, 0.5142717
10.3813, -1.055074
10.46583, 0.1455718
10.25382, 0.6993045
10.11654, 0.1836226
10.83901, 0.4282564
10.38817, 0.9910426
10.43225, 0.5965414
10.78834, -0.8803921
10.18687, 0.6036445
10.0105, 0.05422399
11.04805, 0.7480846
10.80989, -0.2049844
10.40513, 0.6977599
10.26621, 0.5770445
10.49225, -1.272005
10.02508, 1.407791
10.15662, 0.5220409
10.1792, 0.3751878
10.18184, 0.5762912
10.77098, 0.4299096
10.21659, 0.6849387
10.86045, -0.03697788
10.41805, 0.8485293
10.78792, 1.533243
10.40045, -0.8743749
10.02246, 0.4462124
10.29722, 0.818772
10.11022, 0.8451584
10.31534, 0.8572696
10.21628, 0.8427711
10.392, -0.1772296
10.11535, 0.5580724
10.14581, 0.836629
10.10887, 0.7927946
10.53004, -0.4370862
10.62667, -0.1277103
10.78513, 0.9872822
10.96935, -0.4001876
10.09616, 0.6508573
10.27938, 0.6559573
10.64802, 0.9962083
10.36885, 0.1929336
10.20781, 0.9195693
10.23568, 0.7786012
10.29247, 0.8865444
10.57844, 1.051313
10.14057, 1.137803
10.4328, 0.7806571
10.23852, 0.7760251
10.25381, 0.5919762
10.08238, 0.611167
10.09371, 0.2590909
10.42095, -0.2367467
10.07074, 0.9402811
10.55191, 0.08609261
10.09735, 0.8023374
11.03037, 0.6881178
10.41501, 1.108364
10.2387, 0.5749415
10.33196, 0.7980339
10.02321, 0.5666214
10.58389, 0.8552932
10.267, 0.800971
10.27272, 0.7432942
10.69388, 0.9681916
10.13394, 0.5391698
10.12126, 0.5144592
11.15016, -0.1084096
10.12712, 0.5967441
10.78092, 0.7215314
10.90565, 1.506196
10.84481, 0.85309
10.3829, 0.8627659
10.10607, 0.1832482
10.47494, 1.122038
10.40888, 1.568449
10.19939, 0.4641628
10.63764, 0.6154338
10.94723, 0.720557
10.77141, 0.9389287
10.16145, 0.574026
10.52647, -0.09543668
10.15432, 0.8077624
10.18752, 1.132909
10.01058, 0.3976745
10.69246, 1.042717
10.02889, 0.4789546
10.1979, 0.5663878
10.51594, 1.315484
10.23985, 0.8362805
10.21177, 0.5164326
10.37978, 1.404803
10.59757, 1.134619
10.89897, 0.2061746
10.1038, 0.2822111
10.25097, 1.102772
10.59324, 1.515664
10.75072, 0.959113
10.02534, 0.6316068
10.56567, 1.24148
10.17346, 0.7103941
10.28554, 0.4834684
10.44575, 0.7154708
10.33691, 0.7390786
10.9641, -0.07813759
10.27926, 0.7248668
10.07211, 0.4977335
10.25409, 0.6965611
10.22798, 0.8302456
10.70383, -0.8821858
10.82971, -0.6447814
10.58911, 0.3184941
10.28079, 0.795113
10.06507, 0.511639
11.00126, 0.0146098
10.19363, 0.5369686
10.38382, 0.875008
10.66193, 1.198606
11.05667, -0.2597945
10.08017, 0.8824509
10.04392, -0.8005089
10.44339, 0.2039487
10.64571, 0.5983602
10.64517, 1.20313
10.02423, 0.5929868
10.10924, 0.5735805
10.64323, 0.9621451
10.46299, 0.7735752
10.22034, 1.301688
10.58413, -0.1250839
10.02885, 0.9094938
10.08096, 0.3416346
10.3332, 0.8503081
10.37069, 0.376249
10.98271, 0.7549974
10.32244, 0.7654677
10.15484, 0.5566139
10.19849, 0.01505241
10.31166, 0.7436775
10.65324, -1.22135
10.26578, 0.2166692
10.349, 0.6781467
